"mfr_id","user_id","city_name","mfr_distance","start_point_lng","start_point_lat","end_point_lng","end_point_lat","start_type","end_type","walk","bike","bus","car_pooling","car","motorbike","frequency","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_time","end_time","created_at","deleted_at"
NULL,3766,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2766,229,"Barcelona",1,2.1439767,41.37133,2.1537728,41.3768855,4,1,2000,0,7000,0,0,0,1,true,true,true,true,true,false,false,"20:40","21:41","2019-07-01 17:04:18.342063",NULL
3594,3878,"Teresina",0,-42.7997495999999,-5.0782197,-42.7998753999999,-5.0785064,1,2,8000,0,0,0,4000,0,1,true,true,true,true,true,false,false,"7:18","7:25","2019-10-10 10:20:49.749461",NULL
NULL,1693,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1008,846,"Palermo",1,13.3589820487748,38.1261877005762,13.34437,38.1323708,1,2,0,100,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-20 13:54:23.632803",NULL
NULL,2132,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3582,2888,"Palermo",0,13.3602527,38.1206173,13.3579866,38.1230614,0,0,10000,0,0,0,0,0,1,false,false,false,false,false,false,false,"0:26","1:4","2019-10-09 22:29:40.393799",NULL
NULL,2851,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2771,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3088,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81,73,"Palermo",1,13.374796,38.0930054,13.3832107,38.0939368,3,4,100,0,0,0,50,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-21 15:56:58.546581",NULL
NULL,2177,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3783,"Gent",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2534,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2376,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3243,3405,"Palermo",2,13.3453592,38.1281359,13.3579521,38.1172119,1,2,9000,0,0,0,0,1000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-12 05:49:21.00009",NULL
NULL,2392,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2006,1632,"Palermo",1,13.3589552,38.1162435,13.3539208,38.1116251,1,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","18:30","2019-05-20 10:29:53.263323","2019-05-20 10:34:16.432032"
NULL,3300,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2710,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2486,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1312,1134,"Barcelona",6,2.15491366979659,41.4240908366924,2.1875627,41.3758707,1,2,50,0,10,0,10,0,1,true,true,true,true,true,true,true,"9:00","17:00","2019-03-08 15:21:29.020666",NULL
2701,1663,"Palermo",1,13.3524687,38.1201338,13.3619175,38.123083,0,1,10000,0,0,0,0,0,1,true,true,true,true,true,true,true,"18:21","20:20","2019-06-25 06:22:07.065268",NULL
2790,2504,"Palermo",18,13.1566584,38.1671011,13.345106,38.1018097,1,2,10000,0,0,0,2000,0,1,true,true,true,true,true,false,false,"9:00","14:0","2019-07-05 11:32:08.034579",NULL
NULL,2556,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4677,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,328,"Gent",6,3.6902659,51.046341,3.7634302,51.0655782,3,1,0,100,0,25,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-19 14:06:50.591918",NULL
1755,1497,"Torino",2,7.6728234,45.047792,7.6821038,45.0670965,1,2,30,0,30,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-08 10:43:38.726612",NULL
3537,3757,"Barcelona",9,2.1899231,41.4386981,2.137105,41.3692968,1,2,0,0,10000,0,0,0,1,false,false,false,false,false,true,false,"10:0","16:0","2019-10-06 15:41:02.146876",NULL
57,32,"Palermo",3,13.3342749,38.1440187,13.3572302,38.1201924,1,0,25,50,75,0,25,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-21 08:22:52.74595",NULL
3344,3807,"München",3,11.6084736,48.1328986,11.5753762,48.1276832,1,3,0,7000,6000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-21 18:31:12.861514",NULL
272,271,"Barcelona",14,2.195377,41.431707,2.2619595,41.5495136,1,2,0,75,75,0,0,100,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-06 09:57:52.033658",NULL
3539,2335,"Gent",0,3.73091104156132,51.0714795052445,3.73308910506281,51.0746536858625,1,9,5000,8000,0,0,0,0,1,true,true,true,true,true,false,false,"8:27","8:28","2019-10-06 19:36:06.976119",NULL
NULL,3905,"Šabac",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2582,1303,"Roma",1,12.5311457,41.885336,12.5152192,41.8914252,1,0,5000,0,5000,0,0,0,1,true,true,true,true,true,false,false,"9:00","19:11","2019-06-15 21:14:22.150332",NULL
4202,4601,"Sosnowiec",6,19.2658453,50.3416629,19.1878554,50.325347,2,0,7000,0,10000,0,0,0,7,true,true,true,true,true,true,true,"1:25","23:25","2019-12-08 18:49:55.471144",NULL
1062,899,"Gent",24,3.7545765,51.028615,4.0984264,51.0248522,1,2,30,0,0,0,0,0,1,true,true,true,true,true,false,false,"7:20","16:2","2019-02-27 05:04:09.985925",NULL
2572,2024,"Torino",4,7.7026065,45.0921052,7.6919528,45.0542003,1,2,7000,0,10000,0,0,0,1,true,true,true,true,true,false,false,"9:00","20:0","2019-06-15 15:20:07.614927",NULL
NULL,1749,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2208,"Amsterdam",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2835,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2932,2763,"Teresina",3,-42.7884608999999,-5.06218289999999,-42.7768716,-5.08521039999999,1,2,0,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-07-29 12:26:23.571818","2019-07-29 12:27:06.31518"
3732,4394,"Fundão",1,-7.51008,40.2718027,-7.5018766,40.2758445,1,2,10000,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-21 00:04:39.608859",NULL
1740,1476,"Palermo",0,13.3072272,38.1841282,13.3072302,38.1841289,1,2,5000,0,0,0,8000,0,1,true,true,true,true,true,true,false,"15:0","19:54","2019-05-05 10:56:08.123862",NULL
1165,998,"Palermo",14,13.5098738,38.0820183,13.3616053,38.1275428,1,2,0,0,0,0,0,0,1,true,true,true,true,true,true,false,"6:20","20:40","2019-03-04 09:48:28.990359",NULL
2634,2309,"Barcelona",4,2.1980445,41.4010722,2.1880837,41.4346186,2,8,0,0,10000,0,0,0,1,true,true,true,true,true,true,false,"19:0","20:0","2019-06-18 05:55:28.764116",NULL
354,338,"Roma",5,12.4726758,41.8548626,12.4401206,41.8958755,1,2,75,0,50,0,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-16 09:04:40.413875",NULL
1656,1377,"Palermo",0,14.6462098,38.0783323,14.6429324,38.0759867,1,2,5000,0,5000,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-04-17 04:56:58.208186",NULL
403,385,"Barcelona",1,2.1893919084469,41.437393720335,2.1831356,41.4362678,0,4,98,38,38,38,50,38,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-20 17:04:20.984194",NULL
1100,935,"Barcelona",1,2.1744308,41.4095614,2.1895931,41.4034049,1,2,100,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-02-28 14:25:18.613298",NULL
1413,1224,"Palermo",1,13.3394862,38.1493877,13.3373928,38.141944,1,2,100,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","20:0","2019-03-17 17:14:27.546012",NULL
1003,812,"Amsterdam",20,5.29454855936292,51.6913634855437,5.2679248597985,51.8666644305385,1,3,10000,0,10000,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-20 10:32:07.974109","2019-02-26 23:08:11.344218"
NULL,2866,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2130,1719,"Palermo",1,13.3408595946501,38.1274635746981,13.3500812,38.1382504,1,0,9000,8000,0,0,0,0,1,false,false,true,false,false,false,false,"9:00","10:10","2019-05-22 05:41:54.746673",NULL
2636,2301,"Palermo",1,13.3414977416396,38.1357728237515,13.3390173688531,38.1484079845714,8,1,0,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-18 08:23:15.311973",NULL
4181,4979,"Bolzano - Bozen",1,11.3497487,46.5014189,11.3407129,46.5015734,2,1,1000,0,5000,0,3000,0,5,true,true,true,true,true,false,false,"17:12","17:28","2019-12-04 16:17:03.028338",NULL
4126,4927,"Barcelona",48,1.6086849,41.5850747,2.12656494230032,41.3973612445142,1,2,0,0,10000,0,0,0,5,true,true,true,true,true,false,false,"8:0","15:30","2019-11-28 07:19:31.775",NULL
2311,1902,"Palermo",0,13.3639167,38.1401333,13.3639167,38.1401333,1,2,3000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-29 07:00:38.182797","2019-08-11 10:49:27.014357"
4107,1831,"Palermo",1,13.3375693,38.1428572,13.3341215,38.1333236,1,2,10000,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-11-25 18:31:53.821522",NULL
2393,1980,"Roma",4,12.5369798,41.9000298,12.5344888,41.866816,1,2,8000,0,8000,0,0,0,1,true,true,true,true,true,true,true,"9:00","17:00","2019-06-03 04:18:15.500948",NULL
NULL,1829,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3899,4719,"Roma",0,12.4986025,41.9081686,12.4986088,41.9081324,1,2,2000,0,0,0,3000,0,5,true,true,true,true,true,false,false,"8:44","8:48","2019-10-30 08:39:03.909809","2019-10-30 08:40:08.768223"
3927,4735,"Palermo",0,13.3519378,38.1388187,13.3490162,38.1416871,1,2,9000,1000,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-10-30 21:13:52.944872",NULL
NULL,2428,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4818,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,4390,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3131,3146,"Teresina",2,-42.7797091999999,-5.0685406,-42.7579909999999,-5.07233529999999,4,2,0,0,10000,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-08-21 00:37:10.139462",NULL
1751,1493,"Helsinki",5,24.8934576,60.2094858,24.9338666,60.1679885,1,2,0,70,70,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-07 11:11:23.311733",NULL
856,563,"Luxembourg",0,5.9856001,49.4941428,5.9847594,49.4940957,1,6,10000,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-23 17:02:52.599153",NULL
2654,2327,"Fundão",0,13.3650291932347,38.1150775410921,13.3628639499356,38.1139268459353,1,2,0,7000,0,0,0,0,1,false,false,false,false,false,false,false,"9:00","16:1","2019-06-19 14:02:19.08266","2019-06-19 14:02:40.929613"
2028,1763,"Teresina",0,-42.7649835404406,-5.06186870858544,-42.7687390999999,-5.0597715,1,9,0,10000,0,0,0,0,1,true,true,true,true,true,false,false,"7:5","7:23","2019-05-20 20:27:26.596845",NULL
1464,1267,"Palermo",3,13.3476416199428,38.1340789326532,13.3687471925011,38.11298636371,1,2,46,31,31,0,41,50,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-22 20:00:32.703836",NULL
NULL,1718,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2043,1753,"Palermo",1,13.3650664559572,38.110173366814,13.3532296,38.1112849,1,2,0,6000,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-21 05:46:28.981085",NULL
322,311,"Barcelona",1,2.1681072,41.3848905,2.1720999,41.3918594,1,2,25,0,100,0,0,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-10-08 10:07:04.55984",NULL
76,68,"Palermo",9,13.2493239,38.1985979,13.3169141,38.1363055,2,1,100,0,0,0,75,0,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-21 15:50:18.28198",NULL
NULL,3863,"Ho Chi Minh City",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1214,1044,"Luxembourg",19,5.9746729,49.4923381,6.16916,49.61284,1,2,50,0,90,0,10,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-03-05 18:24:40.433935",NULL
NULL,4398,"Fundão",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2151,1792,"Palermo",0,13.3646538,38.093049,13.3646631,38.0930129,1,2,10000,0,0,0,4000,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-22 06:38:26.085501",NULL
4058,4647,"Torino",2,7.6547514,45.0628935,7.6320385,45.0710228,1,2,0,7000,7000,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-11-14 14:41:19.599838",NULL
NULL,3384,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1700,1448,"Amsterdam",3,-86.9702264,40.4617401,-86.9295784643119,40.4622042306136,1,2,0,0,0,0,100,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-01 15:32:22.100541",NULL
NULL,3928,"Milano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2621,2164,"Teresina",0,-42.7964135,-5.06323439999999,-42.7957717,-5.05952239999999,1,2,10000,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-17 11:12:28.12946","2019-06-17 11:22:52.730013"
NULL,1914,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2033,1765,"Palermo",2,13.3471402,38.1280258,13.3398348,38.1472887,1,2,1000,8000,1000,0,0,0,1,true,true,true,true,true,true,false,"8:30","20:0","2019-05-20 21:49:39.86654","2019-05-20 21:51:17.449831"
2436,1276,"Roma",9,12.5243597,41.9405202,12.4319984,41.8927339,1,3,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-06-05 08:05:34.399082","2019-06-05 08:05:49.16139"
589,7,"Palermo",1,38.0814447719958,13.3574696257835,38.0851261876878,13.3636278100436,1,8,0,0,0,0,0,4000,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-11-13 15:31:44.219653",NULL
1014,852,"Amsterdam",62,4.8999311,52.3726785,4.4806401,51.8741662,1,2,0,0,50,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-22 11:42:05.751106",NULL
NULL,2673,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3879,"Katowice",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2216,"Teresina",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,1743,"Roma",0,12.5400763,41.8815476,12.543482221663,41.8825540188717,1,9,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-20 13:05:04.717438",NULL
806,702,NULL,0,2.8843743,51.2121892,2.8842224,51.2122296,1,2,0,90,100,0,30,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-12 10:37:45.626539",NULL
2883,2660,"Roma",8,12.5535767,41.8609706,12.4797261,41.9001157,1,2,2000,0,8000,0,0,0,1,true,true,true,true,true,false,false,"9:00","18:10","2019-07-19 15:27:17.006446",NULL
3175,3214,"Teresina",1,-42.8167551,-5.0887753,-42.8130515,-5.09350569999999,1,4,10000,0,0,0,0,0,1,false,false,false,false,false,true,false,"14:44","15:19","2019-08-31 17:45:28.912825",NULL
3573,4428,"München",2,11.5862838,48.1295726,11.6019315,48.1174978,1,3,1000,9000,2000,0,0,0,1,true,true,true,true,true,false,true,"16:0","21:0","2019-10-09 12:03:37.330408",NULL
1564,401,"Helsinki",2,24.920852,60.1576282,24.9224497,60.1784214,1,2,1000,9000,2000,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-04-05 05:34:08.979971",NULL
2619,1312,"Teresina",5,-42.7864262,-5.0609995,-42.8173815999999,-5.0916261,1,2,0,5000,2000,0,5000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-17 10:03:30.338833",NULL
2306,1902,"Palermo",0,13.3639167,38.1401333,13.3639167,38.1401333,1,2,3000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-28 12:44:29.613587",NULL
3050,3229,"Teresina",6,-42.8203374,-5.0406289,-42.8117927999999,-5.09687619999999,1,2,5000,0,10000,0,0,0,1,true,true,true,true,true,true,false,"8:35","14:35","2019-08-12 18:46:42.895669",NULL
NULL,2302,"Palermo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,3955,"Bruxelles - Brussel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1586,1360,"Teresina",4,-42.7910816999999,-5.06450159999999,-42.7638082,-5.08805369999999,1,2,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-04-06 03:22:30.157032",NULL
1855,1578,"Palermo",4,13.3209843,38.0977788,13.3614868,38.11569,1,0,40,0,0,0,70,40,1,true,true,true,true,true,true,true,"4:18","23:18","2019-05-14 13:22:36.952133",NULL
3296,3715,"Fundão",15,-7.4987208,40.1395657,-7.50264659999999,40.2707768,1,0,0,0,0,0,10000,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-18 20:12:47.975709",NULL
NULL,4541,"München",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
179,191,"Palermo",0,13.3985189,38.0960893,13.4024854,38.0939074,1,3,75,50,50,0,75,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2018-09-26 04:30:32.674215",NULL
2705,2372,"Helsinki",7,24.9098863,60.1549126,24.7793307,60.1708654,1,2,0,3000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-06-25 10:00:57.815637",NULL
4128,4931,"Milano",31,9.2464384,45.4703423,9.1524459,45.1964852,1,2,6750,1000,8750,0,3750,0,5,true,true,true,true,true,false,false,"8:0","18:0","2019-11-28 07:38:24.31125",NULL
3798,4625,"Milano",29,9.2389658,45.4334312,8.9268657,45.5698638,1,2,1000,0,6000,0,0,0,5,true,true,true,true,true,false,false,"8:48","9:6","2019-10-24 18:44:27.451788","2019-10-26 15:10:15.503877"
1296,379,"Preston",1,13.3738018479323,38.1160649657604,13.3647064771628,38.1151345325989,0,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","9:51","2019-03-08 09:51:51.473581","2019-05-21 12:41:04.030651"
NULL,4751,"Roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3358,3847,"Barcelona",6,2.1877204,41.431215,2.1356047,41.3883897,1,2,4000,10000,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-09-22 20:57:05.181661",NULL
783,380,"Palermo",0,-122.02835836,37.33030297,-122.02835836,37.33030297,1,2,6000,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-08 12:07:18.568573",NULL
904,724,"Palermo",0,13.3543096,38.1242516,13.3541589,38.124517,1,3,9000,9000,5000,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-02-04 17:45:06.017484",NULL
NULL,2516,"Helsinki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1654,1411,"Palermo",4,13.3717474245029,38.0995886187108,13.3384996,38.1181063,1,2,0,0,0,0,100,0,1,true,true,true,true,true,true,false,"8:5","19:0","2019-04-16 18:32:31.759164",NULL
2365,1975,"Palermo",0,13.3640202,38.1158457,13.3638279,38.1156474,1,2,0,0,0,0,0,0,1,true,true,true,true,true,false,false,"9:00","17:00","2019-05-31 19:19:57.992978",NULL
877,738,"Palermo",0,13.36294,38.1115827,13.36294,38.1115827,1,2,100,0,0,0,0,0,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-01-28 20:51:14.53397",NULL
NULL,2401,"Barcelona",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2804,2520,"Teresina",193,-42.7908291,-5.11430589999999,-44.3607419999999,-4.35875499999999,1,2,0,0,8000,0,1000,0,1,true,true,true,false,false,false,false,"7:0","19:0","2019-07-06 17:40:10.952806",NULL
1206,1037,"Barcelona",1,2.1006135,41.3695522,2.1036832,41.3793001,1,2,100,0,0,0,0,0,1,true,true,true,true,true,true,false,"9:00","17:00","2019-03-05 14:39:41.030641",NULL
2348,1930,"Barcelona",1,2.14898847111927,41.4001255138157,2.13563344626043,41.3940326401692,1,2,10000,0,0,0,0,0,1,true,true,true,true,true,false,false,"19:22","19:41","2019-05-31 08:23:30.796654",NULL
